species,type,freshwater_estimate,freshwater_plastisphere_enriched,freshwater_plastisphere_unique,seawater_estimate,seawater_plastisphere_enriched,seawater_plastisphere_unique,terrestrial_estimate,terrestrial_plastisphere_enriched,terrestrial_plastisphere_unique,freshwater_level,freshwater_environment,freshwater_plastisphere,fwe_mean,fwp_mean,fw_mean_difference,seawater_level,seawater_environment,seawater_plastisphere,swe_mean,swp_mean,sw_mean_difference,terrestrial_level,terrestrial_environment,terrestrial_plastisphere,tre_mean,trp_mean,tr_mean_difference,Start,End
Enterococcus.hirae,Zoonotic,-2.05E-05,1,0,0,1,1,-3.26E-05,0,0,enriched,0.622377622,8.158333333,0.070880094,0.929119906,0.858239812,enriched,0,1.653333333,0,1,1,ns,0.189189189,0.694117647,0.214182865,0.785817135,0.57163427,38,39
Enterococcus.mundtii,Zoonotic,-1.91E-05,1,0,-5.02E-05,0,0,-2.04E-05,1,0,enriched,0.265734266,6.416666667,0.039766286,0.960233714,0.920467428,ns,1.060606061,1.586666667,0.400641026,0.599358974,0.198717948,enriched,0.040540541,4.947058824,0.008128267,0.991871733,0.983743466,39,40
Escherichia.coli,Zoonotic,11.00003093,0,0,2.000071332,0,0,-10.00005365,1,0,ns,154.6153846,600.8666667,0.204657919,0.795342081,0.590684162,depleted,52.97727273,587.2633333,0.082745881,0.917254119,0.834508238,enriched,1.168918919,976.8705882,0.001195165,0.998804835,0.99760967,40,41
Francisella.tularensis,Zoonotic,3.27E-05,0,0,28.9999738,0,0,0,0,0,depleted,2.132867133,0.35,0.859033939,0.140966061,-0.718067878,depleted,327.3939394,9.613333333,0.971474404,0.028525596,-0.942948808,ns,0,0,0,0,0,41,42
Hafnia.alvei,Zoonotic,4.56E-05,0,0,6.87E-05,0,0,0,1,1,ns,1.265734266,27.425,0.044116482,0.955883518,0.911767036,depleted,79.8030303,18.90333333,0.808489214,0.191510786,-0.616978428,enriched,0,85.07647059,0,1,1,42,43
Klebsiella.oxytoca,Zoonotic,-6.40E-05,1,0,1.71E-05,0,0,-5.61E-05,1,0,enriched,0.846153846,142.7833333,0.005891227,0.994108773,0.988217546,ns,704.7424242,85.50333333,0.891801591,0.108198409,-0.783603182,enriched,1.878378378,836.6,0.002240223,0.997759777,0.995519554,43,44
Klebsiella.pneumoniae,Zoonotic,0.999996468,0,0,50.0000222,0,0,-8.13E-05,0,0,ns,32.37062937,85.525,0.274570224,0.725429776,0.450859552,depleted,273.6060606,94.8,0.742675243,0.257324757,-0.485350486,ns,84.60810811,111.2294118,0.432032167,0.567967833,0.135935666,44,45
Kytococcus.schroeteri,Zoonotic,63.00007104,0,0,5.49E-05,0,0,-40.61139547,1,0,depleted,959.006993,94.91666667,0.909939714,0.090060286,-0.819879428,ns,117.7727273,85.38333333,0.579715549,0.420284451,-0.159431098,enriched,227.6756757,243.7588235,0.48294233,0.51705767,0.03411534,45,46
Lactobacillus.gasseri,Zoonotic,-2.85E-05,1,0,-4.67E-05,0,0,-8.27E-05,1,0,enriched,0.097902098,6.025,0.015989493,0.984010507,0.968021014,ns,0.21969697,8.346666667,0.025646468,0.974353532,0.948707064,enriched,0.371621622,543.7117647,0.000683023,0.999316977,0.998633954,46,47
Lactococcus.garvieae,Zoonotic,-2.68E-05,0,0,-2.73E-05,0,0,-4.51E-05,1,0,ns,2.692307692,3.183333333,0.458215143,0.541784857,0.083569714,ns,27.97727273,4.683333333,0.856606049,0.143393951,-0.713212098,enriched,0.054054054,3.211764706,0.016551456,0.983448544,0.966897088,47,48
Lactococcus.lactis,Zoonotic,-6.59E-06,1,0,4.83E-06,0,0,0,1,1,enriched,0.937062937,6,0.135080645,0.864919355,0.72983871,ns,1303.515152,162.85,0.888943078,0.111056922,-0.777886156,enriched,0,10.65294118,0,1,1,48,49
Leptospira.borgpetersenii,Zoonotic,5.000033963,0,0,2.72E-05,0,0,0,0,0,depleted,16.90909091,8.408333333,0.667883539,0.332116461,-0.335767078,depleted,0.310606061,0.026666667,0.920934411,0.079065589,-0.841868822,ns,0,0,0,0,0,49,50
Listeria.monocytogenes,Zoonotic,0,1,1,-1.73E-05,0,0,3.99996917,0,0,enriched,0,0.875,0,1,1,ns,0.356060606,1.45,0.197147651,0.802852349,0.605704698,depleted,60.22972973,33.17647059,0.644815114,0.355184886,-0.289630228,50,51
Mannheimia.haemolytica,Zoonotic,-8.20E-05,0,0,-2.48E-05,0,0,-4.27E-05,1,0,ns,0.258741259,1.066666667,0.195216321,0.804783679,0.609567358,ns,0.318181818,2.71,0.105073551,0.894926449,0.789852898,enriched,0.040540541,3.429411765,0.011683314,0.988316686,0.976633372,51,52
Microbacterium.oxydans,Zoonotic,1760.035971,0,0,34.99997473,0,0,117.9999541,0,0,depleted,3328.825175,248.5,0.930534691,0.069465309,-0.861069382,depleted,810.8181818,84.90333333,0.905212355,0.094787645,-0.81042471,depleted,1214.527027,1017.129412,0.544226703,0.455773297,-0.088453406,52,53
Micrococcus.luteus,Zoonotic,-2.000035211,0,0,-7.61E-06,0,0,-53.99996622,1,0,ns,115,170.675,0.402555351,0.597444649,0.194889298,ns,9.545454545,100.03,0.087113073,0.912886927,0.825773854,enriched,215.7094595,947.9705882,0.185368358,0.814631642,0.629263284,53,54
Morganella.morganii,Zoonotic,-9.73E-06,1,0,4.05E-05,0,0,1.33E-05,0,0,enriched,0.146853147,21.35,0.006831379,0.993168621,0.986337242,ns,7.159090909,4.67,0.605210575,0.394789425,-0.21042115,ns,0.108108108,0.247058824,0.30438675,0.69561325,0.3912265,54,55
Mycobacterium.avium,Zoonotic,8.000029447,0,0,1.59E-05,0,0,108.9999744,0,0,depleted,28.68531469,29.44166667,0.493493968,0.506506032,0.013012064,depleted,2.772727273,6.106666667,0.312265374,0.687734626,0.375469252,depleted,136.2162162,29.93529412,0.819831345,0.180168655,-0.63966269,55,56
Mycobacterium.fortuitum,Zoonotic,41.00005861,0,0,2.96E-05,0,0,-174.9999802,1,0,depleted,242.6153846,126.675,0.656977259,0.343022741,-0.313954518,depleted,8.742424242,2.843333333,0.754583737,0.245416263,-0.509167474,enriched,226.6148649,1944.064706,0.104398119,0.895601881,0.791203762,56,57
Mycobacterium.genavense,Zoonotic,11.99995942,0,0,1.36E-05,0,0,2.999952632,0,0,depleted,857.1188811,17.69166667,0.979776574,0.020223426,-0.959553148,ns,0.863636364,2.02,0.299495586,0.700504414,0.401008828,ns,111.2432432,150.8823529,0.42438909,0.57561091,0.15122182,57,58
Mycobacterium.tuberculosis,Zoonotic,-121.0000186,1,0,-18.00000169,0,0,-325.0000172,0,0,enriched,1099.643357,858.2666667,0.561641415,0.438358585,-0.12328283,ns,1157.113636,620.8433333,0.650810822,0.349189178,-0.301621644,ns,2800.168919,5045.558824,0.356903656,0.643096344,0.286192688,58,59
Ochrobactrum.anthropi,Zoonotic,-158.000075,1,0,-804.6075456,1,0,1256.129956,0,0,enriched,290.3776224,1180.633333,0.197400041,0.802599959,0.605199918,enriched,1834.371212,4584.263333,0.285788387,0.714211613,0.428423226,depleted,2859.817568,1636.082353,0.636094579,0.363905421,-0.272189158,59,60
Paenibacillus.alvei,Zoonotic,-5.25E-05,0,0,2.75E-05,0,0,42.99993903,0,0,ns,0.328671329,1.325,0.198752511,0.801247489,0.602494978,depleted,0.348484848,0.443333333,0.440107156,0.559892844,0.119785688,depleted,103.9391892,33.44705882,0.756547258,0.243452742,-0.513094516,60,61
Pantoea.agglomerans,Zoonotic,-4.000032123,1,0,27.4623024,0,0,47.00004854,0,0,enriched,38.83916084,134.9083333,0.223537963,0.776462037,0.552924074,depleted,375.2651515,259.8566667,0.590855393,0.409144607,-0.181710786,depleted,203.8986486,266.3411765,0.433605658,0.566394342,0.132788684,61,62
Plesiomonas.shigelloides,Zoonotic,3.33E-05,0,0,6.94E-05,0,0,-5.72E-05,1,0,depleted,3.097902098,4.491666667,0.408178935,0.591821065,0.18364213,depleted,0.159090909,0.94,0.144747725,0.855252275,0.71050455,enriched,0.060810811,1.029411765,0.055778345,0.944221655,0.88844331,62,63
Proteus.vulgaris,Zoonotic,-3.44E-05,1,0,1.42E-05,0,0,0,1,1,enriched,0.132867133,57.275,0.002314441,0.997685559,0.995371118,depleted,0.924242424,0.256666667,0.782653323,0.217346677,-0.565306646,enriched,0,71.71764706,0,1,1,63,64
Providencia.rettgeri,Zoonotic,-3.86E-05,1,0,4.05E-06,0,0,0,0,1,enriched,0.622377622,11.15833333,0.052830226,0.947169774,0.894339548,ns,3.363636364,3.273333333,0.506803032,0.493196968,-0.013606064,ns,0,0.323529412,0,1,1,64,65
Pseudomonas.aeruginosa,Zoonotic,-359.0000403,1,0,-3.07E-05,0,0,-25.99998886,1,0,enriched,446.5524476,3663.966667,0.108636509,0.891363491,0.782726982,ns,84.18939394,63.08666667,0.57164344,0.42835656,-0.14328688,enriched,7.621621622,912.0588235,0.00828725,0.99171275,0.9834255,65,66
Pseudomonas.fluorescens,Zoonotic,-520.0000489,1,0,51.0000591,0,0,-321.9999888,1,0,enriched,742.5104895,5383.683333,0.121202579,0.878797421,0.757594842,depleted,569.4545455,1407.193333,0.288091041,0.711908959,0.423817918,enriched,165.5067568,3172.682353,0.049579803,0.950420197,0.900840394,66,67
Pseudomonas.putida,Zoonotic,33.67003388,0,0,-144.9999577,0,0,-3.999911003,1,0,ns,776.006993,505.0916667,0.605735544,0.394264456,-0.211471088,ns,2017.143939,4024.52,0.333872251,0.666127749,0.332255498,enriched,3.587837838,59.14117647,0.057195827,0.942804173,0.885608346,67,68
Pseudomonas.stutzeri,Zoonotic,-39.9999905,1,0,-8.000031965,0,0,-8.999994767,1,0,enriched,20.47552448,341.025,0.056640373,0.943359627,0.886719254,ns,165.3560606,1281.316667,0.114300946,0.885699054,0.771398108,enriched,1.837837838,45.79411765,0.038584136,0.961415864,0.922831728,68,69
Rahnella.aquatilis,Zoonotic,1.999904582,0,0,4.22E-05,0,0,-5.71E-05,1,0,depleted,5.72027972,12.21666667,0.318910454,0.681089546,0.362179092,depleted,17.71969697,1.196666667,0.936739075,0.063260925,-0.87347815,enriched,0.101351351,2.605882353,0.037437237,0.962562763,0.925125526,69,70
Rhodococcus.equi,Zoonotic,-18.0000245,1,0,-5.73E-05,1,0,-1277.999995,1,0,enriched,162.5944056,510.5083333,0.241559566,0.758440434,0.516880868,enriched,2.583333333,200.73,0.012706168,0.987293832,0.974587664,enriched,1200.445946,5721.405882,0.173428437,0.826571563,0.653143126,70,71
Rickettsia.conorii,Zoonotic,16.99997309,0,0,21.00000938,0,0,2.13E-05,0,0,depleted,105.4265734,51.43333333,0.672106567,0.327893433,-0.344213134,depleted,116.7878788,115.79,0.502145257,0.497854743,-0.004290514,depleted,6.209459459,6.105882353,0.504205206,0.495794794,-0.008410412,71,72
Rickettsia.typhi,Zoonotic,0,1,0,0,0,0,3.93E-06,0,0,enriched,5.503496503,0,1,0,-1,ns,0,0,0,0,0,ns,0.128378378,0.011764706,0.916052183,0.083947817,-0.832104366,72,73
Salmonella.enterica,Zoonotic,-5.44E-07,1,0,5.999956398,0,0,-3.29E-05,0,0,enriched,8.083916084,352.95,0.022391016,0.977608984,0.955217968,ns,135.4848485,858.65,0.136284176,0.863715824,0.727431648,ns,0.527027027,8.405882353,0.058998363,0.941001637,0.882003274,73,74
Serratia.marcescens,Zoonotic,19.99994843,0,0,24.9999513,0,0,-4.12E-05,1,0,depleted,350.5104895,280.9666667,0.555064401,0.444935599,-0.110128802,depleted,307.0606061,96.34,0.761180329,0.238819671,-0.522360658,enriched,2.081081081,17.09411765,0.108529831,0.891470169,0.782940338,74,75
Serratia.proteamaculans,Zoonotic,5.82E-05,0,0,8.01E-05,0,0,0,0,1,ns,14.46853147,18.71666667,0.435993524,0.564006476,0.128012952,ns,114.4166667,101.6633333,0.529510675,0.470489325,-0.05902135,ns,0,0.658823529,0,1,1,75,76
Shigella.boydii,Zoonotic,3.15E-05,0,0,3.45E-05,0,0,-2.09E-05,0,0,depleted,16.61538462,4.358333333,0.792200251,0.207799749,-0.584400502,depleted,0.659090909,0.05,0.929487179,0.070512821,-0.858974358,ns,0.033783784,0.023529412,0.589459084,0.410540916,-0.178918168,76,77
Shigella.dysenteriae,Zoonotic,4.03E-05,0,0,137.9999607,0,0,0,0,1,depleted,50.24475524,1.875,0.964025157,0.035974843,-0.928050314,depleted,346.6136364,11.05666667,0.969086987,0.030913013,-0.938173974,ns,0,0.011764706,0,1,1,77,78
Sphingomonas.melonis,Zoonotic,-2125.205435,1,0,-968.877618,1,0,-575.0000444,1,0,enriched,1424.916084,7086.783333,0.167406767,0.832593233,0.665186466,enriched,364.6818182,4264.836667,0.078773164,0.921226836,0.842453672,enriched,1519.405405,3047.264706,0.332716261,0.667283739,0.334567478,78,79
Staphylococcus.aureus,Zoonotic,-4.99E-05,1,0,-3.21E-05,1,0,-1.20E-05,1,0,enriched,1.783216783,24.95,0.066704161,0.933295839,0.866591678,enriched,0.901515152,24.12666667,0.036020002,0.963979998,0.927959996,enriched,0.033783784,0.547058824,0.058163405,0.941836595,0.88367319,79,80
Staphylococcus.epidermidis,Zoonotic,-4.84E-05,0,0,-2.03E-05,1,0,-3.99E-05,1,0,ns,0.230769231,1.091666667,0.174503151,0.825496849,0.650993698,enriched,1.492424242,9.71,0.133223328,0.866776672,0.733553344,enriched,0.364864865,61.78823529,0.005870421,0.994129579,0.988259158,80,81
Staphylococcus.saprophyticus,Zoonotic,-2.49E-05,0,0,3.52E-05,0,0,16.00000248,0,0,ns,0.188811189,0.508333333,0.270835075,0.729164925,0.45832985,ns,0.007575758,0.073333333,0.093632964,0.906367036,0.812734072,depleted,67.68243243,16.41176471,0.804840699,0.195159301,-0.609681398,81,82
Stenotrophomonas.maltophilia,Zoonotic,152.6582766,0,0,76.00008424,0,0,-1241.173005,1,0,ns,3605.412587,5250.966667,0.407097809,0.592902191,0.185804382,depleted,1104.454545,768.0766667,0.589819031,0.410180969,-0.179638062,enriched,914.7364865,3686.923529,0.198784022,0.801215978,0.602431956,82,83
Streptococcus.equinus,Zoonotic,-7.50E-05,0,0,-1.41E-06,1,0,-1.43E-05,1,0,ns,3.132867133,8.9,0.260359156,0.739640844,0.479281688,enriched,4.651515152,23.14666667,0.167331633,0.832668367,0.665336734,enriched,0.256756757,32.8,0.007767149,0.992232851,0.984465702,83,84
Streptococcus.iniae,Zoonotic,0,0,1,-1.40E-06,0,0,1.57E-05,0,0,ns,0,0.191666667,0,1,1,ns,0.310606061,0.846666667,0.268394868,0.731605132,0.463210264,ns,0.209459459,0.694117647,0.231811383,0.768188617,0.536377234,84,85
Tsukamurella.tyrosinosolvens,Zoonotic,-4.66E-05,0,0,-2.54E-05,1,0,3.18E-05,0,0,ns,37.09090909,39.43333333,0.484694888,0.515305112,0.030610224,enriched,0.416666667,18.79666667,0.021686329,0.978313671,0.956627342,depleted,12.01351351,29.2,0.291494524,0.708505476,0.417010952,85,86
Vagococcus.fluvialis,Zoonotic,-4.75E-05,0,0,3.73E-05,0,0,-4.07E-06,0,0,ns,19.32167832,42.81666667,0.310946137,0.689053863,0.378107726,ns,31.83333333,31.00333333,0.506604424,0.493395576,-0.013208848,ns,0.716216216,6.029411765,0.106174876,0.893825124,0.787650248,86,87
Wolbachia.endosymbiont,Zoonotic,5.02E-05,0,0,0,0,0,0,0,0,ns,0.055944056,0.216666667,0.205215904,0.794784096,0.589568192,ns,0,0,0,0,0,ns,0,0,0,0,0,87,88
Yersinia.enterocolitica,Zoonotic,-4.000038481,1,0,4.97E-05,0,0,6.67E-05,0,0,enriched,5.972027972,108.3166667,0.052253882,0.947746118,0.895492236,depleted,5.583333333,14.08,0.283946432,0.716053568,0.432107136,depleted,1.52027027,1.7,0.472093999,0.527906001,0.055812002,88,89
